system_config_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size,n_attacker_configs_used,P_bar_i,P_bar_i_ci_low,P_bar_i_ci_high,B_bar_i,V_bar_i
1774,147,5,14.6,253111,2951164,1,0.36,,,1.8055555555555556,0.65
1776,147,5,29.9,253111,2951164,1,0.185,,,1.5945945945945945,0.295
1777,147,5,42.7,253111,2951164,1,0.315,,,1.9047619047619047,0.6
1780,147,5,125.0,253111,2951164,1,0.41,,,1.9390243902439024,0.795
1781,508,7,5.0,977045,406031,1,0.375,,,1.8666666666666667,0.7
1782,508,7,7.1,977045,406031,1,0.315,,,1.873015873015873,0.59
1784,508,7,14.6,977045,406031,1,0.365,,,1.9452054794520548,0.71
1790,508,7,125.0,977045,406031,1,0.285,,,1.631578947368421,0.465
1792,46,2,7.1,862152,5853360,1,0.485,,,1.5154639175257731,0.735
1800,46,2,125.0,862152,5853360,1,0.455,,,1.5714285714285714,0.715
1804,535,5,14.6,577090,6729326,1,0.46,,,1.8043478260869565,0.83
1806,535,5,29.9,577090,6729326,1,0.315,,,1.5873015873015872,0.5
1808,535,5,61.0,577090,6729326,1,0.425,,,1.7882352941176471,0.76
1812,736,4,7.1,514199,4710516,1,0.225,,,1.8888888888888888,0.425
1814,736,4,14.6,514199,4710516,1,0.285,,,1.719298245614035,0.49
1818,736,4,61.0,514199,4710516,1,0.21,,,1.7857142857142858,0.375
1823,374,7,10.2,1155673,6010507,1,0.425,,,1.9411764705882353,0.825
1825,374,7,20.9,1155673,6010507,1,0.36,,,1.7361111111111112,0.625
1827,374,7,42.7,1155673,6010507,1,0.405,,,1.6419753086419753,0.665
1832,364,4,7.1,200318,2192063,1,0.21,,,1.8571428571428572,0.39
1833,364,4,10.2,200318,2192063,1,0.255,,,1.6862745098039216,0.43
1839,364,4,87.4,200318,2192063,1,0.49,,,1.8877551020408163,0.925
1840,364,4,125.0,200318,2192063,1,0.425,,,1.8,0.765
1841,571,6,5.0,1058443,3020113,1,0.435,,,1.793103448275862,0.78
1843,571,6,10.2,1058443,3020113,1,0.315,,,1.873015873015873,0.59
1844,571,6,14.6,1058443,3020113,1,0.5,,,1.8,0.9
1851,411,7,5.0,179544,6266571,1,0.455,,,1.8131868131868132,0.825
1854,411,7,14.6,179544,6266571,1,0.415,,,1.7590361445783131,0.73
1855,411,7,20.9,179544,6266571,1,0.42,,,1.880952380952381,0.79
1856,411,7,29.9,179544,6266571,1,0.265,,,1.509433962264151,0.4
1858,411,7,61.0,179544,6266571,1,0.295,,,1.6440677966101696,0.485
1859,411,7,87.4,179544,6266571,1,0.18,,,1.6388888888888888,0.295
1860,411,7,125.0,179544,6266571,1,0.405,,,1.876543209876543,0.76
1877,174,3,42.7,434845,4955019,1,0.385,,,1.7532467532467533,0.675
1884,517,2,14.6,532901,1432144,1,0.235,,,1.4893617021276595,0.35
1886,517,2,29.9,532901,1432144,1,0.295,,,1.423728813559322,0.42
1887,517,2,42.7,532901,1432144,1,0.47,,,1.627659574468085,0.765
1890,517,2,125.0,532901,1432144,1,0.38,,,1.644736842105263,0.6249999999999999
1893,996,8,10.2,366934,5387618,1,0.18,,,1.6666666666666667,0.3
1900,996,8,125.0,366934,5387618,1,0.23,,,1.7608695652173914,0.405
1901,187,2,5.0,843589,1052878,1,0.485,,,1.4845360824742269,0.72
1903,187,2,10.2,843589,1052878,1,0.36,,,1.75,0.63
1904,187,2,14.6,843589,1052878,1,0.355,,,1.5352112676056338,0.545
1906,187,2,29.9,843589,1052878,1,0.36,,,1.7083333333333333,0.615
1908,187,2,61.0,843589,1052878,1,0.38,,,1.5657894736842106,0.595
1909,187,2,87.4,843589,1052878,1,0.32,,,1.390625,0.445
1910,187,2,125.0,843589,1052878,1,0.355,,,1.5774647887323943,0.5599999999999999
1911,732,3,5.0,173782,4804568,1,0.325,,,1.646153846153846,0.535
1914,732,3,14.6,173782,4804568,1,0.34,,,1.838235294117647,0.625
1916,732,3,29.9,173782,4804568,1,0.28,,,1.625,0.455
1918,732,3,61.0,173782,4804568,1,0.37,,,1.7297297297297298,0.64
1931,178,4,5.0,488054,4844989,1,0.34,,,1.9558823529411764,0.665
1935,178,4,20.9,488054,4844989,1,0.47,,,1.7765957446808511,0.835
1936,178,4,29.9,488054,4844989,1,0.39,,,2.0128205128205128,0.785
1937,178,4,42.7,488054,4844989,1,0.375,,,2.0933333333333333,0.785
1940,178,4,125.0,488054,4844989,1,0.365,,,1.8630136986301369,0.68
1942,491,6,7.1,927779,6224225,1,0.35,,,1.9,0.665
1944,491,6,14.6,927779,6224225,1,0.365,,,1.6712328767123288,0.61
1947,491,6,42.7,927779,6224225,1,0.23,,,1.608695652173913,0.37
1955,580,6,20.9,167827,3249308,1,0.475,,,1.9157894736842105,0.91
1956,580,6,29.9,167827,3249308,1,0.22,,,1.7045454545454546,0.375
1957,580,6,42.7,167827,3249308,1,0.325,,,1.8153846153846154,0.59
1959,580,6,87.4,167827,3249308,1,0.385,,,2.0259740259740258,0.7799999999999998
1965,88,4,20.9,465040,1419318,1,0.195,,,1.5128205128205128,0.295
1966,88,4,29.9,465040,1419318,1,0.305,,,1.7049180327868851,0.52
1967,88,4,42.7,465040,1419318,1,0.295,,,1.9661016949152543,0.58
1969,88,4,87.4,465040,1419318,1,0.3,,,1.8333333333333333,0.55
1971,482,5,5.0,336668,3768166,1,0.34,,,1.8235294117647058,0.62
1972,482,5,7.1,336668,3768166,1,0.285,,,2.017543859649123,0.575
1973,482,5,10.2,336668,3768166,1,0.31,,,1.8548387096774193,0.575
1974,482,5,14.6,336668,3768166,1,0.275,,,1.8545454545454545,0.51
1975,482,5,20.9,336668,3768166,1,0.365,,,1.8630136986301369,0.68
1976,482,5,29.9,336668,3768166,1,0.2,,,1.725,0.345
1983,682,2,10.2,148856,5776151,1,0.68,,,14.183823529411764,9.645
1985,682,2,20.9,148856,5776151,1,0.515,,,5.29126213592233,2.725
1987,682,2,42.7,148856,5776151,1,0.49,,,2.561224489795918,1.255
1988,682,2,61.0,148856,5776151,1,0.405,,,2.2839506172839505,0.925
1989,682,2,87.4,148856,5776151,1,0.52,,,1.9615384615384615,1.02
1993,358,3,10.2,1040225,5729202,1,0.22,,,1.5909090909090908,0.35
1995,358,3,20.9,1040225,5729202,1,0.195,,,1.5897435897435896,0.30999999999999994
1997,358,3,42.7,1040225,5729202,1,0.255,,,1.9803921568627452,0.505
1998,358,3,61.0,1040225,5729202,1,0.345,,,1.608695652173913,0.555
2001,697,7,5.0,203528,6190154,1,0.3,,,1.7333333333333334,0.52
2002,697,7,7.1,203528,6190154,1,0.22,,,2.0,0.44
2006,697,7,29.9,203528,6190154,1,0.34,,,2.0294117647058822,0.69
2011,418,6,5.0,1182806,753016,1,0.215,,,1.744186046511628,0.375
2016,418,6,29.9,1182806,753016,1,0.315,,,1.7936507936507937,0.565
2017,418,6,42.7,1182806,753016,1,0.285,,,1.9298245614035088,0.55
2018,418,6,61.0,1182806,753016,1,0.195,,,1.9487179487179487,0.38
2019,418,6,87.4,1182806,753016,1,0.405,,,1.8641975308641976,0.755
2020,418,6,125.0,1182806,753016,1,0.31,,,1.8225806451612903,0.565
2023,833,2,10.2,833179,1221269,1,0.355,,,1.5211267605633803,0.54
2026,833,2,29.9,833179,1221269,1,0.265,,,1.490566037735849,0.395
2027,833,2,42.7,833179,1221269,1,0.44,,,1.5227272727272727,0.67
2032,601,6,7.1,492078,4305921,1,0.315,,,1.8095238095238095,0.57
2034,601,6,14.6,492078,4305921,1,0.32,,,1.875,0.6
2035,601,6,20.9,492078,4305921,1,0.41,,,2.1463414634146343,0.88
2038,601,6,61.0,492078,4305921,1,0.35,,,1.7714285714285714,0.62
2040,601,6,125.0,492078,4305921,1,0.29,,,1.9482758620689655,0.565
2041,632,3,5.0,781390,2024723,1,0.265,,,1.6603773584905661,0.44
2042,632,3,7.1,781390,2024723,1,0.255,,,1.6470588235294117,0.42
2043,632,3,10.2,781390,2024723,1,0.385,,,1.7532467532467533,0.675
2044,632,3,14.6,781390,2024723,1,0.2,,,1.85,0.37
2046,632,3,29.9,781390,2024723,1,0.4,,,1.7375,0.695
2048,632,3,61.0,781390,2024723,1,0.125,,,1.8,0.225
2049,632,3,87.4,781390,2024723,1,0.425,,,1.8588235294117648,0.79
2050,632,3,125.0,781390,2024723,1,0.395,,,1.6455696202531647,0.65
2052,436,8,7.1,378199,984646,1,0.36,,,1.6944444444444444,0.61
2053,436,8,10.2,378199,984646,1,0.355,,,1.9154929577464788,0.68
2054,436,8,14.6,378199,984646,1,0.36,,,1.8333333333333333,0.66
2055,436,8,20.9,378199,984646,1,0.295,,,1.694915254237288,0.5
2057,436,8,42.7,378199,984646,1,0.135,,,1.6296296296296295,0.22
2059,436,8,87.4,378199,984646,1,0.25,,,1.76,0.44
2060,436,8,125.0,378199,984646,1,0.18,,,1.8333333333333333,0.33
2061,790,7,5.0,78612,2654643,1,0.4,,,2.0125,0.805
2062,790,7,7.1,78612,2654643,1,0.43,,,1.8255813953488371,0.785
2063,790,7,10.2,78612,2654643,1,0.405,,,1.9012345679012346,0.77
2064,790,7,14.6,78612,2654643,1,0.47,,,1.7446808510638299,0.82
2066,790,7,29.9,78612,2654643,1,0.41,,,1.8902439024390243,0.775
2067,790,7,42.7,78612,2654643,1,0.4,,,1.75,0.7
2068,790,7,61.0,78612,2654643,1,0.165,,,1.9696969696969697,0.325
2070,790,7,125.0,78612,2654643,1,0.325,,,1.6923076923076923,0.55
2081,512,4,5.0,687763,6345894,1,0.32,,,1.8125,0.58
2082,512,4,7.1,687763,6345894,1,0.405,,,1.8148148148148149,0.735
2083,512,4,10.2,687763,6345894,1,0.215,,,1.9069767441860466,0.41
2085,512,4,20.9,687763,6345894,1,0.43,,,1.9069767441860466,0.82
2089,512,4,87.4,687763,6345894,1,0.39,,,1.9102564102564104,0.745
2090,512,4,125.0,687763,6345894,1,0.425,,,1.7176470588235293,0.73
2093,454,4,10.2,326607,1373017,1,0.46,,,1.858695652173913,0.855
2094,454,4,14.6,326607,1373017,1,0.245,,,1.6938775510204083,0.415
2104,235,7,14.6,801870,7204118,1,0.23,,,1.8043478260869565,0.415
2111,664,5,5.0,442214,2069828,1,0.315,,,1.9682539682539681,0.62
2113,664,5,10.2,442214,2069828,1,0.465,,,1.8387096774193548,0.855
2115,664,5,20.9,442214,2069828,1,0.33,,,1.7424242424242424,0.575
2117,664,5,42.7,442214,2069828,1,0.255,,,1.803921568627451,0.46
2118,664,5,61.0,442214,2069828,1,0.525,,,1.9428571428571428,1.02
2119,664,5,87.4,442214,2069828,1,0.255,,,1.7450980392156863,0.445
2123,700,6,10.2,247217,1805565,1,0.275,,,1.6545454545454545,0.455
2124,700,6,14.6,247217,1805565,1,0.295,,,1.7118644067796611,0.505
2126,700,6,29.9,247217,1805565,1,0.37,,,1.8108108108108107,0.67
2127,700,6,42.7,247217,1805565,1,0.24,,,2.0416666666666665,0.49
2129,700,6,87.4,247217,1805565,1,0.43,,,1.8488372093023255,0.795
2131,81,6,5.0,316968,2365480,1,0.205,,,1.7317073170731707,0.355
2134,81,6,14.6,316968,2365480,1,0.275,,,2.2363636363636363,0.615
2138,81,6,61.0,316968,2365480,1,0.195,,,1.641025641025641,0.32
2142,264,6,7.1,1188411,5498682,1,0.215,,,1.7906976744186047,0.385
2149,264,6,87.4,1188411,5498682,1,0.36,,,1.7916666666666667,0.645
2150,264,6,125.0,1188411,5498682,1,0.215,,,1.6511627906976745,0.355
2153,332,6,10.2,183548,654336,1,0.49,,,1.8673469387755102,0.915
2156,332,6,29.9,183548,654336,1,0.465,,,1.903225806451613,0.885
2157,332,6,42.7,183548,654336,1,0.275,,,1.9636363636363636,0.54
2159,332,6,87.4,183548,654336,1,0.34,,,1.7647058823529411,0.6
2164,825,5,14.6,175925,5979388,1,0.47,,,1.9042553191489362,0.895
2165,825,5,20.9,175925,5979388,1,0.47,,,1.925531914893617,0.905
2167,825,5,42.7,175925,5979388,1,0.23,,,1.934782608695652,0.445
2169,825,5,87.4,175925,5979388,1,0.27,,,1.7407407407407407,0.47
2170,825,5,125.0,175925,5979388,1,0.225,,,1.6,0.36
2180,262,5,125.0,1160842,921931,1,0.205,,,1.9024390243902438,0.39
2181,37,7,5.0,225012,7920954,1,0.44,,,1.9886363636363635,0.875
2182,37,7,7.1,225012,7920954,1,0.39,,,1.8205128205128205,0.71
2184,37,7,14.6,225012,7920954,1,0.18,,,1.6944444444444444,0.305
2186,37,7,29.9,225012,7920954,1,0.225,,,1.6666666666666667,0.375
2187,37,7,42.7,225012,7920954,1,0.335,,,1.671641791044776,0.56
2189,37,7,87.4,225012,7920954,1,0.25,,,1.84,0.46
2190,37,7,125.0,225012,7920954,1,0.515,,,1.8058252427184467,0.93
2195,496,3,20.9,469525,6532850,1,0.26,,,1.8461538461538463,0.48
2196,496,3,29.9,469525,6532850,1,0.205,,,1.6341463414634145,0.335
2198,496,3,61.0,469525,6532850,1,0.22,,,1.6818181818181819,0.37
2202,785,3,7.1,256971,1560624,1,0.23,,,1.5869565217391304,0.365
2210,785,3,125.0,256971,1560624,1,0.39,,,1.6666666666666667,0.65
2212,310,5,7.1,1088708,5926810,1,0.185,,,1.7567567567567568,0.325
2213,310,5,10.2,1088708,5926810,1,0.37,,,1.7702702702702702,0.655
2217,310,5,42.7,1088708,5926810,1,0.26,,,1.7692307692307692,0.46
2218,310,5,61.0,1088708,5926810,1,0.435,,,1.7241379310344827,0.75
2222,558,7,7.1,500866,527209,1,0.4,,,1.9375,0.775
2225,558,7,20.9,500866,527209,1,0.275,,,1.7818181818181817,0.49
2227,558,7,42.7,500866,527209,1,0.255,,,1.7647058823529411,0.45
2229,558,7,87.4,500866,527209,1,0.28,,,1.9642857142857142,0.55
2232,294,3,7.1,123066,693586,1,0.405,,,1.728395061728395,0.7
2242,62,2,7.1,338325,3825828,1,0.25,,,1.46,0.365
2243,62,2,10.2,338325,3825828,1,0.415,,,1.6144578313253013,0.67
2244,62,2,14.6,338325,3825828,1,0.31,,,1.467741935483871,0.455
2245,62,2,20.9,338325,3825828,1,0.335,,,1.6567164179104477,0.555
2246,62,2,29.9,338325,3825828,1,0.455,,,1.4945054945054945,0.68
2248,62,2,61.0,338325,3825828,1,0.345,,,1.5072463768115942,0.52
2249,62,2,87.4,338325,3825828,1,0.5,,,1.75,0.875
2251,965,5,5.0,89017,1799588,1,0.275,,,1.8727272727272728,0.515
2252,965,5,7.1,89017,1799588,1,0.43,,,1.9186046511627908,0.825
2253,965,5,10.2,89017,1799588,1,0.205,,,1.8048780487804879,0.37
2254,965,5,14.6,89017,1799588,1,0.385,,,1.8181818181818181,0.7
2255,965,5,20.9,89017,1799588,1,0.245,,,1.7142857142857142,0.42
2256,965,5,29.9,89017,1799588,1,0.29,,,1.9482758620689655,0.565
2257,965,5,42.7,89017,1799588,1,0.215,,,1.930232558139535,0.415
2259,965,5,87.4,89017,1799588,1,0.36,,,1.7638888888888888,0.635
2260,965,5,125.0,89017,1799588,1,0.26,,,1.7884615384615385,0.465
2263,257,3,10.2,309281,1301282,1,0.255,,,1.607843137254902,0.41
2268,257,3,61.0,309281,1301282,1,0.27,,,1.7222222222222223,0.465
2270,257,3,125.0,309281,1301282,1,0.31,,,1.8387096774193548,0.57
2278,793,6,61.0,406364,5204107,1,0.255,,,1.7843137254901962,0.455
2290,271,4,125.0,433420,2827792,1,0.425,,,1.8705882352941177,0.795
2291,24,3,5.0,244382,5539304,1,0.395,,,1.6455696202531647,0.65
2292,24,3,7.1,244382,5539304,1,0.37,,,1.8513513513513513,0.685
2294,24,3,14.6,244382,5539304,1,0.46,,,1.576086956521739,0.725
2295,24,3,20.9,244382,5539304,1,0.435,,,1.6206896551724137,0.705
2296,24,3,29.9,244382,5539304,1,0.275,,,1.7818181818181817,0.49
2298,24,3,61.0,244382,5539304,1,0.305,,,1.721311475409836,0.525
2299,24,3,87.4,244382,5539304,1,0.225,,,1.4444444444444444,0.325
2300,24,3,125.0,244382,5539304,1,0.315,,,1.746031746031746,0.55
2301,708,6,5.0,678329,1019555,1,0.365,,,1.8082191780821917,0.66
2303,708,6,10.2,678329,1019555,1,0.16,,,1.40625,0.225
2304,708,6,14.6,678329,1019555,1,0.295,,,1.8135593220338984,0.535
2306,708,6,29.9,678329,1019555,1,0.145,,,1.8620689655172413,0.27
2310,708,6,125.0,678329,1019555,1,0.345,,,1.7246376811594204,0.5950000000000001
2311,101,4,5.0,721196,7599214,1,0.43,,,1.9186046511627908,0.825
2313,101,4,10.2,721196,7599214,1,0.29,,,1.7241379310344827,0.5
2314,101,4,14.6,721196,7599214,1,0.3,,,1.6,0.48
2316,101,4,29.9,721196,7599214,1,0.23,,,1.7826086956521738,0.41
2320,101,4,125.0,721196,7599214,1,0.195,,,1.8205128205128205,0.355
2321,116,3,5.0,875891,7017791,1,0.185,,,1.6216216216216217,0.3
2324,116,3,14.6,875891,7017791,1,0.32,,,1.734375,0.555
2327,116,3,42.7,875891,7017791,1,0.335,,,1.5820895522388059,0.53
2330,116,3,125.0,875891,7017791,1,0.215,,,1.627906976744186,0.35
2341,138,8,5.0,1171787,7528049,1,0.34,,,1.661764705882353,0.565
2345,138,8,20.9,1171787,7528049,1,0.365,,,1.917808219178082,0.7
2346,138,8,29.9,1171787,7528049,1,0.265,,,1.8867924528301887,0.5
2347,138,8,42.7,1171787,7528049,1,0.28,,,1.6428571428571428,0.46
2348,138,8,61.0,1171787,7528049,1,0.38,,,1.9078947368421053,0.725
2350,138,8,125.0,1171787,7528049,1,0.255,,,1.6862745098039216,0.43
2354,812,2,14.6,1165666,4518912,1,0.385,,,1.974025974025974,0.76
2358,812,2,61.0,1165666,4518912,1,0.275,,,1.4727272727272727,0.405
2359,812,2,87.4,1165666,4518912,1,0.31,,,1.3870967741935485,0.43
2362,861,5,7.1,931901,5044129,1,0.35,,,1.9714285714285715,0.69
2363,861,5,10.2,931901,5044129,1,0.47,,,1.9042553191489362,0.895
2365,861,5,20.9,931901,5044129,1,0.385,,,1.7662337662337662,0.68
2367,861,5,42.7,931901,5044129,1,0.17,,,1.9411764705882353,0.33
2368,861,5,61.0,931901,5044129,1,0.19,,,1.736842105263158,0.33
2371,523,3,5.0,87049,6051201,1,0.47,,,1.925531914893617,0.905
2374,523,3,14.6,87049,6051201,1,0.385,,,1.844155844155844,0.71
2376,523,3,29.9,87049,6051201,1,0.26,,,1.7692307692307692,0.46
2378,523,3,61.0,87049,6051201,1,0.24,,,1.6666666666666667,0.4
2381,629,6,5.0,380820,2391488,1,0.185,,,1.7297297297297298,0.32
2385,629,6,20.9,380820,2391488,1,0.385,,,1.974025974025974,0.76
2387,629,6,42.7,380820,2391488,1,0.335,,,1.9104477611940298,0.64
2388,629,6,61.0,380820,2391488,1,0.27,,,1.8333333333333333,0.495
2390,629,6,125.0,380820,2391488,1,0.315,,,1.7301587301587302,0.545
2392,96,4,7.1,594459,4227296,1,0.285,,,1.894736842105263,0.54
2396,96,4,29.9,594459,4227296,1,0.3,,,1.85,0.555
2401,771,5,5.0,276448,724741,1,0.19,,,1.894736842105263,0.36
2402,771,5,7.1,276448,724741,1,0.165,,,1.8181818181818181,0.3
2404,771,5,14.6,276448,724741,1,0.15,,,1.9,0.285
2407,771,5,42.7,276448,724741,1,0.185,,,1.837837837837838,0.34
2412,605,5,7.1,400588,1176586,1,0.46,,,1.8695652173913044,0.86
2415,605,5,20.9,400588,1176586,1,0.405,,,1.7037037037037037,0.69
2419,605,5,87.4,400588,1176586,1,0.19,,,1.7894736842105263,0.34
2421,387,4,5.0,863832,2127595,1,0.34,,,1.75,0.595
2424,387,4,14.6,863832,2127595,1,0.23,,,1.6956521739130435,0.39
2425,387,4,20.9,863832,2127595,1,0.365,,,1.7671232876712328,0.645
2426,387,4,29.9,863832,2127595,1,0.45,,,1.9777777777777779,0.89
2427,387,4,42.7,863832,2127595,1,0.305,,,1.6557377049180328,0.505
2428,387,4,61.0,863832,2127595,1,0.205,,,1.8780487804878048,0.385
2432,485,6,7.1,850807,295537,1,0.285,,,1.8421052631578947,0.525
2433,485,6,10.2,850807,295537,1,0.21,,,1.7857142857142858,0.375
2434,485,6,14.6,850807,295537,1,0.225,,,1.711111111111111,0.385
2435,485,6,20.9,850807,295537,1,0.24,,,1.75,0.42
2436,485,6,29.9,850807,295537,1,0.28,,,1.6607142857142858,0.465
2438,485,6,61.0,850807,295537,1,0.465,,,1.8279569892473118,0.85
2439,485,6,87.4,850807,295537,1,0.445,,,1.8089887640449438,0.805
2440,485,6,125.0,850807,295537,1,0.225,,,1.8,0.405
2447,414,4,42.7,771964,7743600,1,0.195,,,1.7179487179487178,0.335
2450,414,4,125.0,771964,7743600,1,0.225,,,1.6222222222222222,0.365
2452,288,8,7.1,455990,4214430,1,0.24,,,1.7083333333333333,0.41
2454,288,8,14.6,455990,4214430,1,0.275,,,1.9636363636363636,0.54
2464,281,4,14.6,164553,7278692,1,0.285,,,1.6842105263157894,0.48
2466,281,4,29.9,164553,7278692,1,0.46,,,1.9565217391304348,0.9
2468,281,4,61.0,164553,7278692,1,0.47,,,1.7553191489361701,0.825
2472,445,4,7.1,95834,3926454,1,0.28,,,1.6964285714285714,0.475
2476,445,4,29.9,95834,3926454,1,0.395,,,1.8987341772151898,0.75
2477,445,4,42.7,95834,3926454,1,0.29,,,1.6206896551724137,0.47
2481,306,6,5.0,848302,7005107,1,0.325,,,1.8923076923076922,0.615
2484,306,6,14.6,848302,7005107,1,0.38,,,1.881578947368421,0.715
2485,306,6,20.9,848302,7005107,1,0.335,,,1.7611940298507462,0.59
2486,306,6,29.9,848302,7005107,1,0.3,,,1.8,0.54
2487,306,6,42.7,848302,7005107,1,0.33,,,2.1363636363636362,0.705
2492,649,5,7.1,548096,267648,1,0.23,,,1.7391304347826086,0.4
2494,649,5,14.6,548096,267648,1,0.27,,,1.9814814814814814,0.535
2500,649,5,125.0,548096,267648,1,0.24,,,1.6875,0.405
