system_config_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size,n_attacker_configs_used,P_bar_i,P_bar_i_ci_low,P_bar_i_ci_high,B_bar_i,V_bar_i,Dbar_plus_i,Dbar_plus_i_ci_low,Dbar_plus_i_ci_high,V_reorg_i
2,195,2,7.1,1117112,2763342,1,0.635,,,1.5866666666666667,0.595,2.0,,,1.27
5,195,2,20.9,1117112,2763342,1,0.47,,,1.4918032786885247,0.455,2.0,,,0.94
7,195,2,42.7,1117112,2763342,1,0.515,,,1.5245901639344261,0.465,2.0,,,1.03
15,57,6,20.9,143476,3082676,1,0.49,,,1.873015873015873,0.59,2.0,,,0.98
17,57,6,42.7,143476,3082676,1,0.38,,,1.7142857142857142,0.36,2.0,,,0.76
21,953,6,5.0,1197932,5801972,1,0.65,,,1.925,0.77,2.0153846153846153,,,1.31
22,953,6,7.1,1197932,5801972,1,0.31,,,1.837837837837838,0.34,2.0,,,0.62
23,953,6,10.2,1197932,5801972,1,0.66,,,1.962962962962963,0.795,2.0,,,1.32
24,953,6,14.6,1197932,5801972,1,0.51,,,1.8709677419354838,0.58,2.0,,,1.02
25,953,6,20.9,1197932,5801972,1,0.605,,,2.0533333333333332,0.77,2.0,,,1.21
28,953,6,61.0,1197932,5801972,1,0.56,,,2.015151515151515,0.665,2.0089285714285716,,,1.1250000000000002
30,953,6,125.0,1197932,5801972,1,0.4,,,1.7659574468085106,0.415,2.0,,,0.8
31,842,2,5.0,1031839,587281,1,0.53,,,1.591549295774648,0.565,2.009433962264151,,,1.065
32,842,2,7.1,1031839,587281,1,0.62,,,1.4929577464788732,0.53,2.0080645161290325,,,1.245
35,842,2,20.9,1031839,587281,1,0.72,,,1.8208955223880596,0.61,2.0,,,1.44
40,842,2,125.0,1031839,587281,1,0.64,,,1.6111111111111112,0.435,2.0,,,1.28
44,599,8,14.6,940127,5147543,1,0.28,,,1.829268292682927,0.375,2.0,,,0.56
46,599,8,29.9,940127,5147543,1,0.3,,,2.1714285714285713,0.38,2.0,,,0.6
47,599,8,42.7,940127,5147543,1,0.39,,,1.8,0.495,2.0,,,0.78
48,599,8,61.0,940127,5147543,1,0.585,,,1.8333333333333333,0.605,2.0,,,1.17
51,29,8,5.0,890055,4550282,1,0.52,,,1.9180327868852458,0.585,2.019230769230769,,,1.05
53,29,8,10.2,890055,4550282,1,0.54,,,2.1016949152542375,0.6200000000000001,2.0,,,1.08
57,29,8,42.7,890055,4550282,1,0.67,,,1.956989247311828,0.91,2.0223880597014925,,,1.355
58,29,8,61.0,890055,4550282,1,0.54,,,2.0,0.56,2.0,,,1.08
63,645,7,10.2,690687,2454771,1,0.48,,,1.9322033898305084,0.57,2.0,,,0.96
64,645,7,14.6,690687,2454771,1,0.55,,,2.076923076923077,0.675,2.0,,,1.1
68,645,7,61.0,690687,2454771,1,0.645,,,2.0853658536585367,0.855,2.0,,,1.29
73,564,3,10.2,1012372,3981310,1,0.45,,,1.603448275862069,0.465,2.0,,,0.9
75,564,3,20.9,1012372,3981310,1,0.33,,,1.7906976744186047,0.385,2.0,,,0.66
77,564,3,42.7,1012372,3981310,1,0.3,,,2.0,0.3,2.0,,,0.6
79,564,3,87.4,1012372,3981310,1,0.565,,,1.8225806451612903,0.565,2.0088495575221237,,,1.1349999999999998
80,564,3,125.0,1012372,3981310,1,0.595,,,1.8533333333333333,0.695,2.0,,,1.19
81,365,3,5.0,582801,3620340,1,0.675,,,1.8709677419354838,0.87,2.0074074074074075,,,1.355
82,365,3,7.1,582801,3620340,1,0.355,,,1.8333333333333333,0.44,2.0,,,0.71
84,365,3,14.6,582801,3620340,1,0.73,,,2.010869565217391,0.9249999999999998,2.006849315068493,,,1.465
86,365,3,29.9,582801,3620340,1,0.665,,,2.048780487804878,0.84,2.0,,,1.33
89,365,3,87.4,582801,3620340,1,0.43,,,1.7454545454545454,0.48,2.0,,,0.86
98,963,5,61.0,650552,1655147,1,0.6,,,1.8333333333333333,0.605,2.0,,,1.2
100,963,5,125.0,650552,1655147,1,0.28,,,1.9642857142857142,0.275,2.017857142857143,,,0.565
102,104,4,7.1,637257,4082743,1,0.55,,,1.9,0.665,2.0,,,1.1
104,104,4,14.6,637257,4082743,1,0.38,,,1.6829268292682926,0.345,2.0,,,0.76
107,104,4,42.7,637257,4082743,1,0.27,,,1.7647058823529411,0.3,2.0,,,0.54
116,642,5,29.9,1074544,2702765,1,0.675,,,1.9879518072289157,0.825,2.0074074074074075,,,1.355
125,621,7,20.9,424702,2860996,1,0.26,,,1.7647058823529411,0.3,2.0,,,0.52
127,621,7,42.7,424702,2860996,1,0.49,,,2.076923076923077,0.675,2.0,,,0.98
129,621,7,87.4,424702,2860996,1,0.695,,,2.0,0.85,2.0,,,1.39
130,621,7,125.0,424702,2860996,1,0.315,,,1.7105263157894737,0.325,2.0,,,0.63
132,582,3,7.1,208567,3850795,1,0.52,,,1.9275362318840579,0.665,2.0,,,1.04
136,582,3,29.9,208567,3850795,1,0.415,,,1.7966101694915255,0.53,2.0,,,0.83
138,582,3,61.0,208567,3850795,1,0.5,,,2.0952380952380953,0.44,2.01,,,1.005
139,582,3,87.4,208567,3850795,1,0.58,,,1.5942028985507246,0.55,2.0172413793103448,,,1.17
140,582,3,125.0,208567,3850795,1,0.59,,,1.7121212121212122,0.565,2.0,,,1.18
142,618,4,7.1,1062757,1523951,1,0.61,,,1.8082191780821917,0.66,2.0,,,1.22
145,618,4,20.9,1062757,1523951,1,0.665,,,1.945054945054945,0.885,2.0,,,1.33
146,618,4,29.9,1062757,1523951,1,0.295,,,1.8421052631578947,0.35,2.0,,,0.59
147,618,4,42.7,1062757,1523951,1,0.53,,,1.8088235294117647,0.615,2.0,,,1.06
149,618,4,87.4,1062757,1523951,1,0.625,,,1.7777777777777777,0.64,2.0,,,1.25
154,855,7,14.6,947189,7772393,1,0.31,,,1.7073170731707317,0.35,2.0,,,0.62
155,855,7,20.9,947189,7772393,1,0.4,,,1.8653846153846154,0.485,2.0,,,0.8
157,855,7,42.7,947189,7772393,1,0.68,,,1.9135802469135803,0.775,2.0,,,1.36
158,855,7,61.0,947189,7772393,1,0.615,,,2.033707865168539,0.905,2.0,,,1.23
162,208,7,7.1,620168,5691464,1,0.595,,,1.9325842696629214,0.86,2.008403361344538,,,1.195
166,208,7,29.9,620168,5691464,1,0.525,,,1.9672131147540983,0.6,2.0,,,1.05
170,208,7,125.0,620168,5691464,1,0.38,,,1.8235294117647058,0.465,2.0,,,0.76
182,871,3,7.1,1179798,7333864,1,0.555,,,1.974025974025974,0.76,2.0,,,1.11
183,871,3,10.2,1179798,7333864,1,0.775,,,1.8877551020408163,0.925,2.0,,,1.55
184,871,3,14.6,1179798,7333864,1,0.645,,,1.872093023255814,0.805,2.0,,,1.29
187,871,3,42.7,1179798,7333864,1,0.555,,,1.75,0.595,2.0,,,1.11
188,871,3,61.0,1179798,7333864,1,0.67,,,2.011627906976744,0.865,2.0074626865671643,,,1.345
193,136,4,10.2,153589,5645635,1,0.345,,,1.8333333333333333,0.44,2.0,,,0.69
194,136,4,14.6,153589,5645635,1,0.35,,,1.975,0.395,2.0,,,0.7
195,136,4,20.9,153589,5645635,1,0.405,,,1.830188679245283,0.485,2.0,,,0.81
199,136,4,87.4,153589,5645635,1,0.5,,,1.8333333333333333,0.55,2.0,,,1.0
200,136,4,125.0,153589,5645635,1,0.645,,,1.8591549295774648,0.66,2.007751937984496,,,1.295
202,865,7,7.1,412235,1832679,1,0.56,,,2.0655737704918034,0.63,2.0,,,1.12
206,865,7,29.9,412235,1832679,1,0.465,,,1.92,0.48,2.0,,,0.93
210,865,7,125.0,412235,1832679,1,0.515,,,2.0,0.49,2.0,,,1.03
211,213,6,5.0,141762,3297552,1,0.485,,,1.71875,0.55,2.0,,,0.97
215,213,6,20.9,141762,3297552,1,0.62,,,2.28,0.8549999999999999,2.0,,,1.24
216,213,6,29.9,141762,3297552,1,0.29,,,1.5757575757575757,0.26,2.0,,,0.58
217,213,6,42.7,141762,3297552,1,0.57,,,1.7903225806451613,0.555,2.0,,,1.14
221,808,7,5.0,194378,7168707,1,0.705,,,1.9690721649484537,0.955,2.0,,,1.41
225,808,7,20.9,194378,7168707,1,0.51,,,1.8421052631578947,0.525,2.0,,,1.02
226,808,7,29.9,194378,7168707,1,0.695,,,1.9135802469135803,0.775,2.014388489208633,,,1.4
229,808,7,87.4,194378,7168707,1,0.405,,,1.6734693877551021,0.41,2.0123456790123457,,,0.815
230,808,7,125.0,194378,7168707,1,0.7,,,1.989247311827957,0.925,2.0,,,1.4
232,800,5,7.1,482284,6557948,1,0.5,,,2.014925373134328,0.675,2.0,,,1.0
236,800,5,29.9,482284,6557948,1,0.68,,,2.0,0.81,2.0,,,1.36
239,800,5,87.4,482284,6557948,1,0.57,,,2.1475409836065573,0.655,2.0,,,1.14
240,800,5,125.0,482284,6557948,1,0.415,,,1.9056603773584906,0.505,2.0,,,0.83
241,957,2,5.0,280627,1139953,1,0.845,,,2.9834710743801653,1.805,2.106508875739645,,,1.78
243,957,2,10.2,280627,1139953,1,0.59,,,1.644736842105263,0.6249999999999999,2.016949152542373,,,1.19
244,957,2,14.6,280627,1139953,1,0.375,,,1.4210526315789473,0.27,2.0533333333333332,,,0.77
245,957,2,20.9,280627,1139953,1,0.555,,,1.542857142857143,0.54,2.009009009009009,,,1.115
246,957,2,29.9,280627,1139953,1,0.745,,,1.4269662921348314,0.635,2.0134228187919465,,,1.5000000000000002
248,957,2,61.0,280627,1139953,1,0.47,,,1.7333333333333334,0.52,2.0531914893617023,,,0.965
251,133,3,5.0,517936,948850,1,0.32,,,1.5365853658536586,0.315,2.0,,,0.64
253,133,3,10.2,517936,948850,1,0.34,,,1.853658536585366,0.38,2.0,,,0.68
256,133,3,29.9,517936,948850,1,0.615,,,1.8405797101449275,0.635,2.016260162601626,,,1.2399999999999998
258,133,3,61.0,517936,948850,1,0.37,,,1.7083333333333333,0.41,2.0,,,0.74
260,133,3,125.0,517936,948850,1,0.625,,,1.9545454545454546,0.645,2.016,,,1.26
261,469,5,5.0,133171,7254917,1,0.405,,,1.6727272727272726,0.46,2.0,,,0.81
262,469,5,7.1,133171,7254917,1,0.39,,,1.5576923076923077,0.405,2.0,,,0.78
265,469,5,20.9,133171,7254917,1,0.41,,,1.9607843137254901,0.5,2.0121951219512195,,,0.825
267,469,5,42.7,133171,7254917,1,0.655,,,2.0759493670886076,0.82,2.0076335877862594,,,1.315
268,469,5,61.0,133171,7254917,1,0.57,,,1.9852941176470589,0.675,2.0,,,1.14
269,469,5,87.4,133171,7254917,1,0.525,,,1.935483870967742,0.6,2.0,,,1.05
270,469,5,125.0,133171,7254917,1,0.285,,,1.75,0.28,2.0,,,0.57
282,939,2,7.1,525515,3746875,1,0.695,,,2.793103448275862,1.215,2.1654676258992804,,,1.505
287,939,2,42.7,525515,3746875,1,0.75,,,1.6808510638297873,0.79,2.06,,,1.545
289,939,2,87.4,525515,3746875,1,0.705,,,1.7619047619047619,0.74,2.00709219858156,,,1.415
290,939,2,125.0,525515,3746875,1,0.605,,,1.5853658536585367,0.65,2.0,,,1.21
292,931,7,7.1,763920,5881002,1,0.235,,,1.8518518518518519,0.25,2.021276595744681,,,0.475
298,931,7,61.0,763920,5881002,1,0.455,,,1.9361702127659575,0.455,2.021978021978022,,,0.92
299,931,7,87.4,763920,5881002,1,0.305,,,1.8888888888888888,0.34,2.0,,,0.61
303,336,6,10.2,647922,7842665,1,0.555,,,1.7076923076923076,0.555,2.009009009009009,,,1.115
304,336,6,14.6,647922,7842665,1,0.645,,,1.945945945945946,0.72,2.007751937984496,,,1.295
305,336,6,20.9,647922,7842665,1,0.215,,,1.4482758620689655,0.21,2.0,,,0.43
306,336,6,29.9,647922,7842665,1,0.335,,,1.8717948717948718,0.365,2.0,,,0.67
308,336,6,61.0,647922,7842665,1,0.4,,,1.78,0.445,2.0,,,0.8
313,704,3,10.2,1000261,7536640,1,0.285,,,1.606060606060606,0.265,2.0,,,0.57
317,704,3,42.7,1000261,7536640,1,0.33,,,1.5853658536585367,0.325,2.0,,,0.66
319,704,3,87.4,1000261,7536640,1,0.385,,,1.7906976744186047,0.385,2.0,,,0.77
320,704,3,125.0,1000261,7536640,1,0.685,,,1.7472527472527473,0.795,2.0072992700729926,,,1.375
329,726,7,87.4,451913,4586158,1,0.59,,,1.9253731343283582,0.645,2.0084745762711864,,,1.185
330,726,7,125.0,451913,4586158,1,0.475,,,1.8113207547169812,0.48,2.0,,,0.95
331,223,6,5.0,673812,3540215,1,0.52,,,1.9365079365079365,0.61,2.0,,,1.04
332,223,6,7.1,673812,3540215,1,0.545,,,2.015873015873016,0.635,2.0,,,1.09
333,223,6,10.2,673812,3540215,1,0.475,,,2.0327868852459017,0.62,2.0105263157894737,,,0.955
338,223,6,61.0,673812,3540215,1,0.41,,,1.6666666666666667,0.475,2.0,,,0.82
340,223,6,125.0,673812,3540215,1,0.505,,,1.921875,0.615,2.0,,,1.01
343,816,3,10.2,722477,833558,1,0.61,,,1.9142857142857144,0.67,2.0081967213114753,,,1.225
346,816,3,29.9,722477,833558,1,0.555,,,1.9166666666666667,0.69,2.009009009009009,,,1.115
349,816,3,87.4,722477,833558,1,0.535,,,1.7727272727272727,0.585,2.0,,,1.07
351,455,7,5.0,156535,1498820,1,0.405,,,1.84,0.46,2.0,,,0.81
354,455,7,14.6,156535,1498820,1,0.355,,,1.8043478260869565,0.415,2.0,,,0.71
356,455,7,29.9,156535,1498820,1,0.73,,,1.9894736842105263,0.945,2.006849315068493,,,1.465
357,455,7,42.7,156535,1498820,1,0.285,,,1.8222222222222222,0.41,2.017543859649123,,,0.575
358,455,7,61.0,156535,1498820,1,0.51,,,1.9464285714285714,0.545,2.0,,,1.02
359,455,7,87.4,156535,1498820,1,0.59,,,1.95,0.78,2.0,,,1.18
361,590,8,5.0,995472,2540501,1,0.68,,,1.8850574712643677,0.82,2.0,,,1.36
365,590,8,20.9,995472,2540501,1,0.655,,,1.8095238095238095,0.76,2.0,,,1.31
366,590,8,29.9,995472,2540501,1,0.55,,,1.9473684210526316,0.555,2.0,,,1.1
369,590,8,87.4,995472,2540501,1,0.465,,,1.9148936170212767,0.45,2.0,,,0.93
371,552,7,5.0,569635,5077854,1,0.64,,,1.9577464788732395,0.695,2.0,,,1.28
376,552,7,29.9,569635,5077854,1,0.65,,,2.144578313253012,0.89,2.0076923076923077,,,1.305
381,63,2,5.0,229143,3154915,1,0.685,,,1.6206896551724137,0.705,2.021897810218978,,,1.385
386,63,2,29.9,229143,3154915,1,0.535,,,1.6326530612244898,0.4,2.0093457943925235,,,1.075
387,63,2,42.7,229143,3154915,1,0.5,,,1.6101694915254237,0.475,2.0,,,1.0
391,219,5,5.0,535070,6788045,1,0.45,,,1.8928571428571428,0.53,2.0,,,0.9
398,219,5,61.0,535070,6788045,1,0.56,,,1.8985507246376812,0.655,2.0089285714285716,,,1.1250000000000002
399,219,5,87.4,535070,6788045,1,0.695,,,1.967741935483871,0.915,2.0,,,1.39
402,50,3,7.1,370910,2614782,1,0.37,,,1.5892857142857142,0.445,2.0,,,0.74
403,50,3,10.2,370910,2614782,1,0.33,,,1.6341463414634145,0.335,2.0,,,0.66
406,50,3,29.9,370910,2614782,1,0.565,,,1.8103448275862069,0.525,2.0,,,1.13
409,50,3,87.4,370910,2614782,1,0.64,,,1.7763157894736843,0.675,2.0,,,1.28
412,903,4,7.1,887509,2560879,1,0.225,,,1.5666666666666667,0.235,2.0,,,0.45
413,903,4,10.2,887509,2560879,1,0.6,,,1.9253731343283582,0.645,2.0083333333333333,,,1.205
416,903,4,29.9,887509,2560879,1,0.645,,,1.837837837837838,0.68,2.0155038759689923,,,1.3
417,903,4,42.7,887509,2560879,1,0.675,,,1.7976190476190477,0.755,2.0074074074074075,,,1.355
420,903,4,125.0,887509,2560879,1,0.56,,,2.0303030303030303,0.67,2.0,,,1.12
421,811,5,5.0,353499,6626861,1,0.27,,,1.7435897435897436,0.34,2.0,,,0.54
422,811,5,7.1,353499,6626861,1,0.225,,,1.7333333333333334,0.26,2.0,,,0.45
424,811,5,14.6,353499,6626861,1,0.565,,,2.0136986301369864,0.735,2.017699115044248,,,1.14
425,811,5,20.9,353499,6626861,1,0.26,,,1.84375,0.295,2.0,,,0.52
431,392,6,5.0,69564,6474543,1,0.52,,,1.9491525423728813,0.575,2.0,,,1.04
434,392,6,14.6,69564,6474543,1,0.605,,,1.9,0.76,2.0,,,1.21
439,392,6,87.4,69564,6474543,1,0.32,,,1.8695652173913044,0.43,2.0,,,0.64
440,392,6,125.0,69564,6474543,1,0.43,,,1.8666666666666667,0.56,2.0,,,0.86
443,225,6,10.2,769787,2985363,1,0.525,,,1.9038461538461537,0.495,2.0,,,1.05
444,225,6,14.6,769787,2985363,1,0.53,,,2.032258064516129,0.63,2.009433962264151,,,1.065
445,225,6,20.9,769787,2985363,1,0.395,,,1.78,0.445,2.0,,,0.79
446,225,6,29.9,769787,2985363,1,0.255,,,2.0294117647058822,0.345,2.0,,,0.51
447,225,6,42.7,769787,2985363,1,0.665,,,1.9052631578947368,0.905,2.007518796992481,,,1.335
448,225,6,61.0,769787,2985363,1,0.305,,,2.289473684210526,0.43499999999999994,2.0,,,0.61
449,225,6,87.4,769787,2985363,1,0.445,,,2.018867924528302,0.535,2.0,,,0.89
452,892,5,7.1,962418,3117110,1,0.54,,,2.03125,0.65,2.009259259259259,,,1.085
453,892,5,10.2,962418,3117110,1,0.66,,,1.896103896103896,0.73,2.0,,,1.32
456,892,5,29.9,962418,3117110,1,0.545,,,1.791044776119403,0.6,2.018348623853211,,,1.1
457,892,5,42.7,962418,3117110,1,0.52,,,2.03125,0.65,2.0,,,1.04
458,892,5,61.0,962418,3117110,1,0.375,,,1.8775510204081634,0.46,2.013333333333333,,,0.755
459,892,5,87.4,962418,3117110,1,0.36,,,1.8333333333333333,0.44,2.0,,,0.72
462,677,6,7.1,632782,5635856,1,0.315,,,1.7551020408163265,0.43,2.0,,,0.63
466,677,6,29.9,632782,5635856,1,0.49,,,1.8275862068965518,0.53,2.0,,,0.98
469,677,6,87.4,632782,5635856,1,0.315,,,1.6857142857142857,0.295,2.0,,,0.63
470,677,6,125.0,632782,5635856,1,0.61,,,2.0166666666666666,0.605,2.0,,,1.22
472,277,5,7.1,1173981,6918455,1,0.43,,,1.6181818181818182,0.445,2.011627906976744,,,0.865
473,277,5,10.2,1173981,6918455,1,0.435,,,1.7450980392156863,0.445,2.0114942528735633,,,0.875
474,277,5,14.6,1173981,6918455,1,0.27,,,1.8571428571428572,0.26,2.0,,,0.54
475,277,5,20.9,1173981,6918455,1,0.635,,,2.0759493670886076,0.82,2.0078740157480315,,,1.275
476,277,5,29.9,1173981,6918455,1,0.61,,,2.028985507246377,0.7,2.0,,,1.22
477,277,5,42.7,1173981,6918455,1,0.295,,,1.7560975609756098,0.36,2.0,,,0.59
482,41,7,7.1,1151602,7388167,1,0.55,,,2.0441176470588234,0.695,2.0,,,1.1
483,41,7,10.2,1151602,7388167,1,0.5,,,1.8727272727272728,0.515,2.0,,,1.0
485,41,7,20.9,1151602,7388167,1,0.27,,,1.65625,0.265,2.0,,,0.54
486,41,7,29.9,1151602,7388167,1,0.31,,,1.7894736842105263,0.34,2.0,,,0.62
488,41,7,61.0,1151602,7388167,1,0.665,,,2.011764705882353,0.855,2.0,,,1.33
489,41,7,87.4,1151602,7388167,1,0.34,,,1.8717948717948718,0.365,2.0,,,0.68
492,26,4,7.1,786242,338431,1,0.365,,,1.8611111111111112,0.335,2.0,,,0.73
493,26,4,10.2,786242,338431,1,0.675,,,1.925,0.77,2.0074074074074075,,,1.355
498,26,4,61.0,786242,338431,1,0.69,,,2.0481927710843375,0.85,2.0,,,1.38
500,26,4,125.0,786242,338431,1,0.45,,,1.5084745762711864,0.445,2.0,,,0.9
501,636,4,5.0,983429,1947501,1,0.635,,,2.048780487804878,0.84,2.0,,,1.27
503,636,4,10.2,983429,1947501,1,0.35,,,1.697674418604651,0.365,2.0,,,0.7
504,636,4,14.6,983429,1947501,1,0.285,,,1.5161290322580645,0.235,2.0,,,0.57
505,636,4,20.9,983429,1947501,1,0.395,,,1.679245283018868,0.445,2.0,,,0.79
506,636,4,29.9,983429,1947501,1,0.615,,,1.6849315068493151,0.615,2.0,,,1.23
508,636,4,61.0,983429,1947501,1,0.59,,,1.7230769230769232,0.56,2.0,,,1.18
510,636,4,125.0,983429,1947501,1,0.3,,,1.7435897435897436,0.34,2.0,,,0.6
511,984,8,5.0,116439,5472286,1,0.48,,,1.7301587301587302,0.545,2.0,,,0.96
514,984,8,14.6,116439,5472286,1,0.17,,,1.5217391304347827,0.175,2.0,,,0.34
516,984,8,29.9,116439,5472286,1,0.675,,,1.7586206896551724,0.765,2.0074074074074075,,,1.355
517,984,8,42.7,116439,5472286,1,0.315,,,1.7586206896551724,0.255,2.0,,,0.63
518,984,8,61.0,116439,5472286,1,0.255,,,1.793103448275862,0.26,2.0,,,0.51
519,984,8,87.4,116439,5472286,1,0.555,,,1.8857142857142857,0.66,2.0,,,1.11
521,404,8,5.0,261804,2429479,1,0.4,,,1.8478260869565217,0.425,2.0,,,0.8
522,404,8,7.1,261804,2429479,1,0.3,,,2.0,0.46,2.0,,,0.6
523,404,8,10.2,261804,2429479,1,0.55,,,2.029850746268657,0.68,2.0,,,1.1
525,404,8,20.9,261804,2429479,1,0.555,,,1.9322033898305084,0.57,2.0,,,1.11
527,404,8,42.7,261804,2429479,1,0.59,,,1.8194444444444444,0.655,2.0,,,1.18
529,404,8,87.4,261804,2429479,1,0.46,,,1.9,0.475,2.0,,,0.92
531,245,5,5.0,345160,5433288,1,0.47,,,2.0638297872340425,0.485,2.0,,,0.94
536,245,5,29.9,345160,5433288,1,0.41,,,2.075,0.415,2.0,,,0.82
539,245,5,87.4,345160,5433288,1,0.39,,,2.0,0.49,2.0,,,0.78
543,749,5,10.2,991651,3043360,1,0.475,,,1.9230769230769231,0.625,2.0,,,0.95
545,749,5,20.9,991651,3043360,1,0.36,,,1.8780487804878048,0.385,2.013888888888889,,,0.725
546,749,5,29.9,991651,3043360,1,0.37,,,1.75,0.385,2.0,,,0.74
548,749,5,61.0,991651,3043360,1,0.45,,,2.12,0.53,2.011111111111111,,,0.905
553,475,7,10.2,857879,2331062,1,0.73,,,1.7333333333333334,0.78,2.0,,,1.46
555,475,7,20.9,857879,2331062,1,0.53,,,1.8615384615384616,0.605,2.0,,,1.06
560,475,7,125.0,857879,2331062,1,0.28,,,1.6388888888888888,0.295,2.0,,,0.56
564,323,8,14.6,621098,7452855,1,0.56,,,1.8169014084507042,0.645,2.017857142857143,,,1.13
566,323,8,29.9,621098,7452855,1,0.44,,,1.9574468085106382,0.46,2.0,,,0.88
568,323,8,61.0,621098,7452855,1,0.415,,,1.8085106382978724,0.425,2.0,,,0.83
570,323,8,125.0,621098,7452855,1,0.62,,,1.9846153846153847,0.645,2.0,,,1.24
572,183,4,7.1,558235,7891629,1,0.44,,,1.690909090909091,0.465,2.0,,,0.88
576,183,4,29.9,558235,7891629,1,0.58,,,1.9682539682539681,0.62,2.0,,,1.16
578,183,4,61.0,558235,7891629,1,0.405,,,1.5918367346938775,0.39,2.0,,,0.81
581,555,2,5.0,1149320,4915645,1,0.81,,,2.1553398058252426,1.11,2.0555555555555554,,,1.6649999999999998
582,555,2,7.1,1149320,4915645,1,0.485,,,1.7049180327868851,0.52,2.020618556701031,,,0.98
583,555,2,10.2,1149320,4915645,1,0.48,,,1.476923076923077,0.48,2.03125,,,0.975
585,555,2,20.9,1149320,4915645,1,0.67,,,1.7058823529411764,0.725,2.0223880597014925,,,1.355
588,555,2,61.0,1149320,4915645,1,0.55,,,1.4927536231884058,0.515,2.0,,,1.1
589,555,2,87.4,1149320,4915645,1,0.63,,,1.8142857142857143,0.635,2.0238095238095237,,,1.275
593,203,3,10.2,1025262,7304156,1,0.44,,,1.673913043478261,0.385,2.0,,,0.88
594,203,3,14.6,1025262,7304156,1,0.34,,,1.8222222222222222,0.41,2.0,,,0.68
596,203,3,29.9,1025262,7304156,1,0.515,,,1.8666666666666667,0.56,2.0,,,1.03
599,203,3,87.4,1025262,7304156,1,0.34,,,1.7837837837837838,0.33,2.0,,,0.68
600,203,3,125.0,1025262,7304156,1,0.48,,,1.796875,0.575,2.0,,,0.96
601,879,5,5.0,697312,4456442,1,0.3,,,1.875,0.375,2.0,,,0.6
606,879,5,29.9,697312,4456442,1,0.66,,,1.8148148148148149,0.735,2.0,,,1.32
609,879,5,87.4,697312,4456442,1,0.65,,,1.9240506329113924,0.76,2.0,,,1.3
614,539,4,14.6,564144,5898035,1,0.57,,,1.9295774647887325,0.685,2.008771929824561,,,1.1449999999999998
616,539,4,29.9,564144,5898035,1,0.415,,,1.78,0.445,2.0120481927710845,,,0.835
618,539,4,61.0,564144,5898035,1,0.605,,,1.9189189189189189,0.71,2.0,,,1.21
621,742,4,5.0,972266,6502101,1,0.325,,,1.8108108108108107,0.335,2.0,,,0.65
623,742,4,10.2,972266,6502101,1,0.43,,,1.74,0.435,2.011627906976744,,,0.865
625,742,4,20.9,972266,6502101,1,0.31,,,1.8157894736842106,0.345,2.0,,,0.62
628,742,4,61.0,972266,6502101,1,0.62,,,1.7916666666666667,0.645,2.0,,,1.24
635,328,2,20.9,388142,4020608,1,0.7,,,1.5824175824175823,0.72,2.0214285714285714,,,1.415
638,328,2,61.0,388142,4020608,1,0.45,,,1.7142857142857142,0.48,2.0,,,0.9
641,587,3,5.0,663189,4363208,1,0.625,,,1.8846153846153846,0.735,2.008,,,1.255
642,587,3,7.1,663189,4363208,1,0.42,,,1.7272727272727273,0.475,2.0,,,0.84
643,587,3,10.2,663189,4363208,1,0.63,,,1.88,0.705,2.0,,,1.26
644,587,3,14.6,663189,4363208,1,0.66,,,1.8243243243243243,0.675,2.007575757575758,,,1.325
645,587,3,20.9,663189,4363208,1,0.595,,,2.028985507246377,0.7,2.008403361344538,,,1.195
647,587,3,42.7,663189,4363208,1,0.69,,,1.9777777777777779,0.89,2.0,,,1.38
653,488,5,10.2,60818,6314311,1,0.565,,,2.1267605633802815,0.755,2.0088495575221237,,,1.1349999999999998
654,488,5,14.6,60818,6314311,1,0.17,,,1.68,0.21,2.0,,,0.34
656,488,5,29.9,60818,6314311,1,0.655,,,1.9642857142857142,0.825,2.015267175572519,,,1.32
657,488,5,42.7,60818,6314311,1,0.43,,,1.8928571428571428,0.53,2.0,,,0.86
658,488,5,61.0,60818,6314311,1,0.4,,,1.7307692307692308,0.45,2.0,,,0.8
660,488,5,125.0,60818,6314311,1,0.56,,,1.894736842105263,0.72,2.0,,,1.12
662,424,7,7.1,754181,7594924,1,0.625,,,1.881578947368421,0.715,2.008,,,1.255
663,424,7,10.2,754181,7594924,1,0.62,,,1.9324324324324325,0.715,2.0,,,1.24
665,424,7,20.9,754181,7594924,1,0.65,,,1.8705882352941177,0.795,2.0,,,1.3
666,424,7,29.9,754181,7594924,1,0.44,,,1.9074074074074074,0.515,2.0,,,0.88
669,424,7,87.4,754181,7594924,1,0.41,,,1.9615384615384615,0.51,2.0,,,0.82
671,655,4,5.0,898154,1751566,1,0.565,,,1.8253968253968254,0.575,2.0,,,1.13
680,655,4,125.0,898154,1751566,1,0.555,,,2.0588235294117645,0.7,2.009009009009009,,,1.115
688,399,7,61.0,365033,6882073,1,0.355,,,1.9210526315789473,0.365,2.0,,,0.71
690,399,7,125.0,365033,6882073,1,0.675,,,1.8452380952380953,0.775,2.0,,,1.35
691,463,4,5.0,1083875,360924,1,0.28,,,1.5833333333333333,0.285,2.0,,,0.56
693,463,4,10.2,1083875,360924,1,0.595,,,1.8026315789473684,0.685,2.0,,,1.19
