system_config_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size,n_attacker_configs_used,P_bar_i,P_bar_i_ci_low,P_bar_i_ci_high,B_bar_i,V_bar_i,Dbar_plus_i,Dbar_plus_i_ci_low,Dbar_plus_i_ci_high,V_reorg_i
1560,985,8,125.0,870460,3389597,3,0.3833333333333333,,,1.8476821192052981,0.465,2.0043478260869567,,,0.7683333333333333
1561,462,8,5.0,1130029,2254688,5,0.5569999999999999,0.495,0.6125,2.008720930232558,0.691,2.0,2.0,2.0,1.114
1562,462,8,7.1,1130029,2254688,5,0.48599999999999993,,,1.8532423208191127,0.543,2.0,,,0.972
1563,462,8,10.2,1130029,2254688,4,0.45499999999999996,,,1.8036529680365296,0.49375,2.0,,,0.91
1564,462,8,14.6,1130029,2254688,5,0.48200000000000004,,,1.8741258741258742,0.536,2.0,,,0.964
1565,462,8,20.9,1130029,2254688,2,0.4,,,1.6990291262135921,0.4375,2.0,,,0.8
1566,462,8,29.9,1130029,2254688,4,0.355,,,1.9470588235294117,0.41375,2.0,,,0.71
1567,462,8,42.7,1130029,2254688,3,0.39666666666666667,,,1.875,0.45,2.0,,,0.7933333333333333
1568,462,8,61.0,1130029,2254688,4,0.43499999999999994,,,1.8364485981308412,0.49125,2.0,,,0.87
1569,462,8,87.4,1130029,2254688,6,0.3941666666666666,,,1.8771929824561404,0.44583333333333336,2.0,,,0.7883333333333333
1570,462,8,125.0,1130029,2254688,6,0.47000000000000003,0.381625,0.5663125,1.8803680981595092,0.5108333333333334,2.0,2.0,2.0,0.94
1571,920,3,5.0,571111,1262197,2,0.4375,,,1.8981481481481481,0.5125,2.0,,,0.875
1572,920,3,7.1,571111,1262197,2,0.45999999999999996,,,1.8130841121495327,0.485,2.0,,,0.92
1573,920,3,10.2,571111,1262197,8,0.42687500000000006,0.3281428571428572,0.5284616477272727,1.7893462469733656,0.461875,2.005856515373353,2.0,2.0158187134502925,0.85625
1574,920,3,14.6,571111,1262197,6,0.43999999999999995,,,1.7891373801916932,0.4666666666666667,2.0018939393939394,,,0.8808333333333334
1575,920,3,20.9,571111,1262197,3,0.4266666666666667,,,1.9090909090909092,0.525,2.0,,,0.8533333333333334
1576,920,3,29.9,571111,1262197,5,0.45899999999999996,0.35731250000000003,0.5973437500000003,1.83206106870229,0.48,2.0043572984749454,2.0,2.0087453741776313,0.92
1577,920,3,42.7,571111,1262197,5,0.572,,,1.834319526627219,0.62,2.0034965034965033,,,1.146
1578,920,3,61.0,571111,1262197,2,0.54,,,1.8157894736842106,0.5175,2.0046296296296298,,,1.0825
1579,920,3,87.4,571111,1262197,5,0.399,,,1.8076923076923077,0.423,2.0,,,0.798
