strategy,row_index,config_id,validator_count,node_degree,bandwidth,attacker_hash_power,note
trail_stubborn,17857,17858,747,8,87.4,0.3409275648695138,vcD8/deg8/bw87.4/hpQ3
trail_stubborn,180699,180700,535,5,42.7,0.4158727914731683,vcD6/deg5/bw42.7/hpQ4
trail_stubborn,248680,248681,306,6,42.7,0.2269416996374781,vcD3/deg6/bw42.7/hpQ1
trail_stubborn,185252,185253,411,7,10.2,0.366882515038515,vcD4/deg7/bw10.2/hpQ3
trail_stubborn,197570,197571,482,5,29.9,0.3239323376009491,vcD5/deg5/bw29.9/hpQ3
trail_stubborn,149062,149063,408,6,5.0,0.4714045721788255,vcD4/deg6/bw5.0/hpQ5
trail_stubborn,120649,120650,86,2,42.7,0.3349244931377773,vcD1/deg2/bw42.7/hpQ3
trail_stubborn,106348,106349,869,3,14.6,0.3008118292997498,vcD9/deg3/bw14.6/hpQ2
trail_stubborn,139754,139755,503,5,61.0,0.3277016708096898,vcD5/deg5/bw61.0/hpQ3
trail_stubborn,24413,24414,957,2,20.9,0.4312459512484686,vcD10/deg2/bw20.9/hpQ4
trail_stubborn,229947,229948,24,3,125.0,0.2114807290736435,vcD1/deg3/bw125.0/hpQ1
trail_stubborn,18303,18304,871,3,14.6,0.2627648343443758,vcD9/deg3/bw14.6/hpQ2
trail_stubborn,69830,69831,463,4,87.4,0.2689147210983604,vcD5/deg4/bw87.4/hpQ2
trail_stubborn,158347,158348,875,3,14.6,0.2114807290736435,vcD9/deg3/bw14.6/hpQ1
trail_stubborn,149059,149060,408,6,5.0,0.2892063661005389,vcD4/deg6/bw5.0/hpQ2
trail_stubborn,122137,122138,956,3,7.1,0.3509947337216052,vcD10/deg3/bw7.1/hpQ3
trail_stubborn,70191,70192,975,5,7.1,0.3544902343139808,vcD10/deg5/bw7.1/hpQ3
trail_stubborn,169982,169983,310,3,125.0,0.2028601193675408,vcD3/deg3/bw125.0/hpQ1
trail_stubborn,169664,169665,310,3,42.7,0.3439678088500045,vcD3/deg3/bw42.7/hpQ3
trail_stubborn,51134,51135,984,8,7.1,0.444752781116749,vcD10/deg8/bw7.1/hpQ5
trail_stubborn,112174,112175,297,4,7.1,0.2525545317138812,vcD3/deg4/bw7.1/hpQ1
trail_stubborn,211988,211989,664,5,125.0,0.2129379249701362,vcD7/deg5/bw125.0/hpQ1
trail_stubborn,75799,75800,755,6,61.0,0.4158727914731683,vcD8/deg6/bw61.0/hpQ4
trail_stubborn,116856,116857,448,3,87.4,0.2281547978409189,vcD5/deg3/bw87.4/hpQ1
trail_stubborn,154319,154320,611,3,14.6,0.2461140406262255,vcD7/deg3/bw14.6/hpQ1
trail_stubborn,21848,21849,213,6,87.4,0.3008118292997498,vcD2/deg6/bw87.4/hpQ2
trail_stubborn,53211,53212,245,5,10.2,0.3985108847427614,vcD3/deg5/bw10.2/hpQ4
trail_stubborn,115363,115364,669,2,14.6,0.4895135847322587,vcD7/deg2/bw14.6/hpQ5
trail_stubborn,143520,143521,658,3,29.9,0.2397567210258474,vcD7/deg3/bw29.9/hpQ1
trail_stubborn,129884,129885,73,8,87.4,0.4024582743628092,vcD1/deg8/bw87.4/hpQ4
trail_stubborn,36735,36736,590,8,61.0,0.3461077870164497,vcD6/deg8/bw61.0/hpQ3
trail_stubborn,1220,1221,57,6,10.2,0.2397567210258474,vcD1/deg6/bw10.2/hpQ1
trail_stubborn,10452,10453,104,4,20.9,0.366882515038515,vcD1/deg4/bw20.9/hpQ3
trail_stubborn,228017,228018,271,4,5.0,0.2312345941585266,vcD3/deg4/bw5.0/hpQ1
trail_stubborn,80184,80185,836,8,7.1,0.4024582743628092,vcD9/deg8/bw7.1/hpQ4
trail_stubborn,157388,157389,920,3,14.6,0.2129379249701362,vcD10/deg3/bw14.6/hpQ1
trail_stubborn,75480,75481,755,6,20.9,0.2269416996374781,vcD8/deg6/bw20.9/hpQ1
trail_stubborn,125812,125813,716,4,87.4,0.2238256630629619,vcD8/deg4/bw87.4/hpQ1
trail_stubborn,118015,118016,928,4,5.0,0.4208942434349683,vcD10/deg4/bw5.0/hpQ4
trail_stubborn,111135,111136,569,6,7.1,0.3461077870164497,vcD6/deg6/bw7.1/hpQ3
trail_stubborn,131581,131582,935,6,29.9,0.3128186843462212,vcD10/deg6/bw29.9/hpQ2
trail_stubborn,34831,34832,816,3,87.4,0.4495856593533723,vcD9/deg3/bw87.4/hpQ5
trail_stubborn,9081,9082,963,5,5.0,0.3128186843462212,vcD10/deg5/bw5.0/hpQ2
trail_stubborn,1191,1192,57,6,7.1,0.3544902343139808,vcD1/deg6/bw7.1/hpQ3
trail_stubborn,219801,219802,496,3,87.4,0.2959114945914544,vcD5/deg3/bw87.4/hpQ2
trail_stubborn,129864,129865,73,8,87.4,0.3439678088500045,vcD1/deg8/bw87.4/hpQ3
trail_stubborn,212978,212979,700,6,125.0,0.3642632456563252,vcD7/deg6/bw125.0/hpQ3
trail_stubborn,213957,213958,81,6,125.0,0.3409275648695138,vcD1/deg6/bw125.0/hpQ3
trail_stubborn,106273,106274,869,3,10.2,0.4831039344913304,vcD9/deg3/bw10.2/hpQ5
trail_stubborn,245320,245321,288,8,14.6,0.2397567210258474,vcD3/deg8/bw14.6/hpQ1
trail_stubborn,83452,83453,782,2,20.9,0.366882515038515,vcD8/deg2/bw20.9/hpQ3
trail_stubborn,240090,240091,771,5,5.0,0.3969614753991711,vcD8/deg5/bw5.0/hpQ4
trail_stubborn,97094,97095,530,8,5.0,0.3751229337419657,vcD6/deg8/bw5.0/hpQ3
trail_stubborn,34417,34418,816,3,20.9,0.2312345941585266,vcD9/deg3/bw20.9/hpQ1
trail_stubborn,205132,205133,436,8,7.1,0.2594311744995365,vcD5/deg8/bw7.1/hpQ1
trail_stubborn,239785,239786,96,4,61.0,0.4461023732799478,vcD1/deg4/bw61.0/hpQ5
trail_stubborn,194792,194793,491,6,61.0,0.2779592827386458,vcD5/deg6/bw61.0/hpQ2
trail_stubborn,186931,186932,94,5,125.0,0.4495856593533723,vcD1/deg5/bw125.0/hpQ5
trail_stubborn,114450,114451,693,6,20.9,0.2182850515748211,vcD7/deg6/bw20.9/hpQ1
trail_stubborn,37874,37875,552,7,87.4,0.2525545317138812,vcD6/deg7/bw87.4/hpQ1
trail_stubborn,32302,32303,726,7,14.6,0.405342196225377,vcD8/deg7/bw14.6/hpQ4
trail_stubborn,210866,210867,235,7,87.4,0.3604525200861999,vcD3/deg7/bw87.4/hpQ3
trail_stubborn,89610,89611,396,7,42.7,0.3777435584279705,vcD4/deg7/bw42.7/hpQ3
trail_stubborn,80604,80605,836,8,42.7,0.4995762557070848,vcD9/deg8/bw42.7/hpQ5
trail_stubborn,242815,242816,387,4,87.4,0.4208942434349683,vcD4/deg4/bw87.4/hpQ4
trail_stubborn,143833,143834,658,3,87.4,0.4113840234518945,vcD7/deg3/bw87.4/hpQ4
trail_stubborn,189239,189240,996,8,10.2,0.2501126952506121,vcD10/deg8/bw10.2/hpQ1
trail_stubborn,102940,102941,741,5,125.0,0.3883150820571905,vcD8/deg5/bw125.0/hpQ4
trail_stubborn,197519,197520,482,5,29.9,0.2461140406262255,vcD5/deg5/bw29.9/hpQ1
trail_stubborn,50269,50270,636,4,10.2,0.4344347691369841,vcD7/deg4/bw10.2/hpQ4
trail_stubborn,59368,59369,203,3,14.6,0.2070972729458678,vcD2/deg3/bw14.6/hpQ1
trail_stubborn,95684,95685,155,7,42.7,0.4024582743628092,vcD2/deg7/bw42.7/hpQ4
trail_stubborn,126687,126688,671,6,42.7,0.4229568538429628,vcD7/deg6/bw42.7/hpQ4
trail_stubborn,5043,5044,29,8,5.0,0.3297294244236074,vcD1/deg8/bw5.0/hpQ3
trail_stubborn,106598,106599,869,3,29.9,0.3227365905845993,vcD9/deg3/bw29.9/hpQ3
trail_stubborn,174197,174198,800,5,7.1,0.21729239263723,vcD8/deg5/bw7.1/hpQ1
trail_stubborn,17143,17144,747,8,7.1,0.3297294244236074,vcD8/deg8/bw7.1/hpQ3
trail_stubborn,118141,118142,928,4,7.1,0.2544637386172081,vcD10/deg4/bw7.1/hpQ1
trail_stubborn,137839,137840,158,5,87.4,0.2501126952506121,vcD2/deg5/bw87.4/hpQ1
trail_stubborn,12309,12310,621,7,14.6,0.4737946714611262,vcD7/deg7/bw14.6/hpQ5
trail_stubborn,159510,159511,624,3,29.9,0.3777435584279705,vcD7/deg3/bw29.9/hpQ3
trail_stubborn,50700,50701,636,4,61.0,0.3857676334163057,vcD7/deg4/bw61.0/hpQ4
trail_stubborn,60547,60548,879,5,29.9,0.2114807290736435,vcD9/deg5/bw29.9/hpQ1
trail_stubborn,174918,174919,800,5,125.0,0.4954733651280948,vcD8/deg5/bw125.0/hpQ5
trail_stubborn,12550,12551,621,7,29.9,0.2182850515748211,vcD7/deg7/bw29.9/hpQ1
trail_stubborn,91007,91008,662,4,5.0,0.3927810904963459,vcD7/deg4/bw5.0/hpQ4
trail_stubborn,117014,117015,267,3,5.0,0.28091147618982,vcD3/deg3/bw5.0/hpQ2
trail_stubborn,73372,73373,898,7,14.6,0.2631399047202775,vcD9/deg7/bw14.6/hpQ2
trail_stubborn,243894,243895,485,6,87.4,0.3751229337419657,vcD5/deg6/bw87.4/hpQ3
trail_stubborn,84554,84555,948,6,29.9,0.3277016708096898,vcD10/deg6/bw29.9/hpQ3
trail_stubborn,191976,191977,732,3,125.0,0.2375482709814891,vcD8/deg3/bw125.0/hpQ1
trail_stubborn,56323,56324,323,8,14.6,0.4574864654719545,vcD4/deg8/bw14.6/hpQ5
trail_stubborn,112191,112192,297,4,7.1,0.3544902343139808,vcD3/deg4/bw7.1/hpQ3
trail_stubborn,88614,88615,301,8,42.7,0.28091147618982,vcD3/deg8/bw42.7/hpQ2
trail_stubborn,200205,200206,697,7,10.2,0.4911132375299709,vcD7/deg7/bw10.2/hpQ5
trail_stubborn,20890,20891,865,7,87.4,0.3969614753991711,vcD9/deg7/bw87.4/hpQ4
trail_stubborn,238884,238885,629,6,87.4,0.4024582743628092,vcD7/deg6/bw87.4/hpQ4
trail_stubborn,81441,81442,687,2,20.9,0.2544637386172081,vcD7/deg2/bw20.9/hpQ1
trail_stubborn,12087,12088,621,7,5.0,0.4229568538429628,vcD7/deg7/bw5.0/hpQ4
trail_stubborn,121955,121956,338,3,125.0,0.4768512858671266,vcD4/deg3/bw125.0/hpQ5
trail_stubborn,124853,124854,544,6,87.4,0.3585232711576509,vcD6/deg6/bw87.4/hpQ3
trail_stubborn,79683,79684,528,8,42.7,0.4277086989642705,vcD6/deg8/bw42.7/hpQ4
trail_stubborn,165254,165255,713,5,10.2,0.3277016708096898,vcD8/deg5/bw10.2/hpQ3
trail_stubborn,165050,165051,713,5,5.0,0.2182850515748211,vcD8/deg5/bw5.0/hpQ1
trail_stubborn,245569,245570,288,8,29.9,0.4344347691369841,vcD3/deg8/bw29.9/hpQ4
trail_stubborn,127529,127530,434,6,29.9,0.2039812783100412,vcD5/deg6/bw29.9/hpQ1
trail_stubborn,178879,178880,508,7,87.4,0.2816906079992455,vcD5/deg7/bw87.4/hpQ2
trail_stubborn,125119,125120,716,4,7.1,0.2461140406262255,vcD8/deg4/bw7.1/hpQ1
trail_stubborn,129585,129586,73,8,29.9,0.4461023732799478,vcD1/deg8/bw29.9/hpQ5
trail_stubborn,766,767,195,2,61.0,0.3604525200861999,vcD2/deg2/bw61.0/hpQ3
trail_stubborn,157516,157517,920,3,29.9,0.4372556438030128,vcD10/deg3/bw29.9/hpQ4
trail_stubborn,228256,228257,271,4,10.2,0.2281547978409189,vcD3/deg4/bw10.2/hpQ1
trail_stubborn,68371,68372,399,7,14.6,0.3156406422303758,vcD4/deg7/bw14.6/hpQ2
trail_stubborn,75213,75214,755,6,10.2,0.4312459512484686,vcD8/deg6/bw10.2/hpQ4
trail_stubborn,70073,70074,975,5,5.0,0.4831039344913304,vcD10/deg5/bw5.0/hpQ5
trail_stubborn,59941,59942,203,3,125.0,0.2544637386172081,vcD2/deg3/bw125.0/hpQ1
trail_stubborn,59159,59160,203,3,7.1,0.2892063661005389,vcD2/deg3/bw7.1/hpQ2
trail_stubborn,33445,33446,223,6,20.9,0.4184444837622084,vcD3/deg6/bw20.9/hpQ4
trail_stubborn,5183,5184,29,8,7.1,0.4277086989642705,vcD1/deg8/bw7.1/hpQ4
trail_stubborn,8189,8190,365,3,7.1,0.3196298037016608,vcD4/deg3/bw7.1/hpQ2
trail_stubborn,85442,85443,945,7,20.9,0.3733963553970497,vcD10/deg7/bw20.9/hpQ3
trail_stubborn,157549,157550,920,3,29.9,0.3349244931377773,vcD10/deg3/bw29.9/hpQ3
trail_stubborn,31618,31619,704,3,42.7,0.4954733651280948,vcD7/deg3/bw42.7/hpQ5
trail_stubborn,89818,89819,396,7,87.4,0.4954733651280948,vcD4/deg7/bw87.4/hpQ5
trail_stubborn,181639,181640,736,4,42.7,0.2501126952506121,vcD8/deg4/bw42.7/hpQ1
trail_stubborn,238907,238908,629,6,125.0,0.3927810904963459,vcD7/deg6/bw125.0/hpQ4
trail_stubborn,238005,238006,629,6,5.0,0.4911132375299709,vcD7/deg6/bw5.0/hpQ5
trail_stubborn,192255,192256,191,6,10.2,0.4768512858671266,vcD2/deg6/bw10.2/hpQ5
trail_stubborn,147699,147700,846,5,42.7,0.4158727914731683,vcD9/deg5/bw42.7/hpQ4
trail_stubborn,127295,127296,434,6,10.2,0.4626922801013836,vcD5/deg6/bw10.2/hpQ5
trail_stubborn,58442,58443,555,2,20.9,0.3733963553970497,vcD6/deg2/bw20.9/hpQ3
trail_stubborn,145197,145198,315,7,7.1,0.21729239263723,vcD4/deg7/bw7.1/hpQ1
trail_stubborn,229206,229207,24,3,10.2,0.4657787213448116,vcD1/deg3/bw10.2/hpQ5
trail_stubborn,74006,74007,351,4,5.0,0.4657787213448116,vcD4/deg4/bw5.0/hpQ5
trail_stubborn,49725,49726,26,4,61.0,0.2702561230694959,vcD1/deg4/bw61.0/hpQ2
trail_stubborn,189955,189956,996,8,125.0,0.4768512858671266,vcD10/deg8/bw125.0/hpQ5
trail_stubborn,222653,222654,558,7,42.7,0.3585232711576509,vcD6/deg7/bw42.7/hpQ3
trail_stubborn,139297,139298,503,5,10.2,0.21729239263723,vcD5/deg5/bw10.2/hpQ1
trail_stubborn,154693,154694,611,3,42.7,0.2857700497959219,vcD7/deg3/bw42.7/hpQ2
trail_stubborn,30692,30693,336,6,42.7,0.2779592827386458,vcD4/deg6/bw42.7/hpQ2
trail_stubborn,129441,129442,73,8,20.9,0.2544637386172081,vcD1/deg8/bw20.9/hpQ1
trail_stubborn,164745,164746,764,7,61.0,0.4184444837622084,vcD8/deg7/bw61.0/hpQ4
trail_stubborn,16504,16505,208,7,29.9,0.4995762557070848,vcD2/deg7/bw29.9/hpQ5
trail_stubborn,127382,127383,434,6,14.6,0.2028601193675408,vcD5/deg6/bw14.6/hpQ1
trail_stubborn,243572,243573,485,6,29.9,0.2631399047202775,vcD5/deg6/bw29.9/hpQ2
trail_stubborn,221017,221018,310,5,5.0,0.2312345941585266,vcD3/deg5/bw5.0/hpQ1
trail_stubborn,102247,102248,741,5,10.2,0.2114807290736435,vcD8/deg5/bw10.2/hpQ1
trail_stubborn,89435,89436,396,7,20.9,0.3461077870164497,vcD4/deg7/bw20.9/hpQ3
trail_stubborn,3891,3892,842,2,87.4,0.3544902343139808,vcD9/deg2/bw87.4/hpQ3
trail_stubborn,8882,8883,365,3,87.4,0.2028601193675408,vcD4/deg3/bw87.4/hpQ1
trail_stubborn,52303,52304,404,8,14.6,0.2627648343443758,vcD4/deg8/bw14.6/hpQ2
trail_stubborn,96670,96671,613,3,42.7,0.3239323376009491,vcD7/deg3/bw42.7/hpQ3
trail_stubborn,208570,208571,512,4,29.9,0.3239323376009491,vcD6/deg4/bw29.9/hpQ3
trail_stubborn,32137,32138,726,7,7.1,0.3509947337216052,vcD8/deg7/bw7.1/hpQ3
trail_stubborn,154318,154319,611,3,14.6,0.4954733651280948,vcD7/deg3/bw14.6/hpQ5
trail_stubborn,236223,236224,861,5,10.2,0.4574864654719545,vcD9/deg5/bw10.2/hpQ5
trail_stubborn,145344,145345,315,7,14.6,0.2747520561924723,vcD4/deg7/bw14.6/hpQ2
trail_stubborn,125645,125646,716,4,42.7,0.4184444837622084,vcD8/deg4/bw42.7/hpQ4
trail_stubborn,45756,45757,892,5,61.0,0.2281547978409189,vcD9/deg5/bw61.0/hpQ1
trail_stubborn,137481,137482,158,5,20.9,0.3128186843462212,vcD2/deg5/bw20.9/hpQ2
trail_stubborn,204944,204945,632,3,125.0,0.2747520561924723,vcD7/deg3/bw125.0/hpQ2
trail_stubborn,168739,168740,548,5,61.0,0.2501126952506121,vcD6/deg5/bw61.0/hpQ1
trail_stubborn,7452,7453,564,3,20.9,0.366882515038515,vcD6/deg3/bw20.9/hpQ3
trail_stubborn,190884,190885,187,2,87.4,0.4024582743628092,vcD2/deg2/bw87.4/hpQ4
trail_stubborn,122457,122458,956,3,20.9,0.3409275648695138,vcD10/deg3/bw20.9/hpQ3
trail_stubborn,65037,65038,488,5,5.0,0.3509947337216052,vcD5/deg5/bw5.0/hpQ3
trail_stubborn,49437,49438,26,4,20.9,0.3509947337216052,vcD1/deg4/bw20.9/hpQ3
trail_stubborn,63172,63173,328,2,7.1,0.2631399047202775,vcD4/deg2/bw7.1/hpQ2
trail_stubborn,18934,18935,871,3,125.0,0.444752781116749,vcD9/deg3/bw125.0/hpQ5
trail_stubborn,243490,243491,485,6,20.9,0.3969614753991711,vcD5/deg6/bw20.9/hpQ4
trail_stubborn,173355,173356,69,3,14.6,0.4768512858671266,vcD1/deg3/bw14.6/hpQ5
trail_stubborn,159579,159580,624,3,29.9,0.2816906079992455,vcD7/deg3/bw29.9/hpQ2
trail_stubborn,245816,245817,288,8,87.4,0.4372556438030128,vcD3/deg8/bw87.4/hpQ4
trail_stubborn,14133,14134,618,4,7.1,0.4113840234518945,vcD7/deg4/bw7.1/hpQ4
trail_stubborn,35058,35059,455,7,5.0,0.2977847312437251,vcD5/deg7/bw5.0/hpQ2
trail_stubborn,29907,29908,931,7,125.0,0.3927810904963459,vcD10/deg7/bw125.0/hpQ4
trail_stubborn,39203,39204,219,5,10.2,0.2627648343443758,vcD3/deg5/bw10.2/hpQ2
trail_stubborn,224250,224251,62,2,10.2,0.2182850515748211,vcD1/deg2/bw10.2/hpQ1
trail_stubborn,226948,226949,257,3,125.0,0.3008118292997498,vcD3/deg3/bw125.0/hpQ2
trail_stubborn,77372,77373,285,7,14.6,0.2631399047202775,vcD3/deg7/bw14.6/hpQ2
trail_stubborn,52621,52622,404,8,42.7,0.24260325729568,vcD4/deg8/bw42.7/hpQ1
trail_stubborn,228469,228470,271,4,20.9,0.4344347691369841,vcD3/deg4/bw20.9/hpQ4
trail_stubborn,166162,166163,126,6,7.1,0.4714045721788255,vcD2/deg6/bw7.1/hpQ5
trail_stubborn,90414,90415,144,5,20.9,0.28091147618982,vcD2/deg5/bw20.9/hpQ2
trail_stubborn,150748,150749,372,4,61.0,0.3008118292997498,vcD4/deg4/bw61.0/hpQ2
trail_stubborn,209265,209266,454,4,10.2,0.4409284566649496,vcD5/deg4/bw10.2/hpQ5
trail_stubborn,199050,199051,358,3,5.0,0.2182850515748211,vcD4/deg3/bw5.0/hpQ1
trail_stubborn,142465,142466,883,5,20.9,0.4409284566649496,vcD9/deg5/bw20.9/hpQ5
trail_stubborn,178794,178795,508,7,61.0,0.3751229337419657,vcD5/deg7/bw61.0/hpQ3
trail_stubborn,56467,56468,323,8,20.9,0.3706046305857265,vcD4/deg8/bw20.9/hpQ3
trail_stubborn,30953,30954,336,6,125.0,0.3585232711576509,vcD4/deg6/bw125.0/hpQ3
trail_stubborn,161108,161109,915,3,7.1,0.2331676534838964,vcD10/deg3/bw7.1/hpQ1
trail_stubborn,7396,7397,564,3,14.6,0.4855618445578609,vcD6/deg3/bw14.6/hpQ5
trail_stubborn,68562,68563,399,7,29.9,0.4714045721788255,vcD4/deg7/bw29.9/hpQ5
trail_stubborn,129168,129169,73,8,7.1,0.2070972729458678,vcD1/deg8/bw7.1/hpQ1
trail_stubborn,165502,165503,713,5,29.9,0.405342196225377,vcD8/deg5/bw29.9/hpQ4
trail_stubborn,86032,86033,120,3,5.0,0.2594311744995365,vcD2/deg3/bw5.0/hpQ1
trail_stubborn,28119,28120,939,2,7.1,0.2461140406262255,vcD10/deg2/bw7.1/hpQ1
trail_stubborn,130169,130170,979,6,7.1,0.4344347691369841,vcD10/deg6/bw7.1/hpQ4
trail_stubborn,180438,180439,535,5,20.9,0.4790241755215713,vcD6/deg5/bw20.9/hpQ5
trail_stubborn,205492,205493,436,8,20.9,0.2779592827386458,vcD5/deg8/bw20.9/hpQ2
trail_stubborn,35321,35322,455,7,14.6,0.24260325729568,vcD5/deg7/bw14.6/hpQ1
trail_stubborn,235098,235099,812,2,5.0,0.3227365905845993,vcD9/deg2/bw5.0/hpQ3
trail_stubborn,162924,162925,168,7,125.0,0.454095890072901,vcD2/deg7/bw125.0/hpQ5
trail_stubborn,64979,64980,587,3,125.0,0.2816906079992455,vcD6/deg3/bw125.0/hpQ2
trail_stubborn,76128,76129,381,6,7.1,0.2901917465581629,vcD4/deg6/bw7.1/hpQ2
trail_stubborn,133565,133566,851,6,29.9,0.4409284566649496,vcD9/deg6/bw29.9/hpQ5
trail_stubborn,128564,128565,32,6,29.9,0.3439678088500045,vcD1/deg6/bw29.9/hpQ3
trail_stubborn,99682,99683,111,7,42.7,0.2028601193675408,vcD1/deg7/bw42.7/hpQ1
trail_stubborn,167568,167569,75,4,29.9,0.2070972729458678,vcD1/deg4/bw29.9/hpQ1
trail_stubborn,43411,43412,392,6,20.9,0.3985108847427614,vcD4/deg6/bw20.9/hpQ4
trail_stubborn,131066,131067,935,6,5.0,0.3604525200861999,vcD10/deg6/bw5.0/hpQ3
trail_stubborn,195718,195719,580,6,61.0,0.4954733651280948,vcD6/deg6/bw61.0/hpQ5
trail_stubborn,12681,12682,621,7,42.7,0.3128186843462212,vcD7/deg7/bw42.7/hpQ2
trail_stubborn,195203,195204,580,6,10.2,0.2627648343443758,vcD6/deg6/bw10.2/hpQ2
trail_stubborn,20054,20055,865,7,5.0,0.3277016708096898,vcD9/deg7/bw5.0/hpQ3
trail_stubborn,217403,217404,262,5,20.9,0.2627648343443758,vcD3/deg5/bw20.9/hpQ2
trail_stubborn,39257,39258,219,5,10.2,0.3409275648695138,vcD3/deg5/bw10.2/hpQ3
trail_stubborn,201465,201466,418,6,20.9,0.4409284566649496,vcD5/deg6/bw20.9/hpQ5
trail_stubborn,244162,244163,414,4,7.1,0.4714045721788255,vcD5/deg4/bw7.1/hpQ5
trail_stubborn,5433,5434,29,8,20.9,0.4113840234518945,vcD1/deg8/bw20.9/hpQ4
trail_stubborn,39133,39134,219,5,7.1,0.4113840234518945,vcD3/deg5/bw7.1/hpQ4
trail_stubborn,236666,236667,861,5,42.7,0.3604525200861999,vcD9/deg5/bw42.7/hpQ3
trail_stubborn,35759,35760,455,7,61.0,0.2892063661005389,vcD5/deg7/bw61.0/hpQ2
trail_stubborn,133344,133345,851,6,14.6,0.2747520561924723,vcD9/deg6/bw14.6/hpQ2
trail_stubborn,174343,174344,800,5,14.6,0.3297294244236074,vcD8/deg5/bw14.6/hpQ3
trail_stubborn,235554,235555,812,2,29.9,0.3277016708096898,vcD9/deg2/bw29.9/hpQ3
trail_stubborn,11711,11712,642,5,61.0,0.3985108847427614,vcD7/deg5/bw61.0/hpQ4
trail_stubborn,239946,239947,96,4,125.0,0.4071129309119736,vcD1/deg4/bw125.0/hpQ4
trail_stubborn,26,27,195,2,5.0,0.4590052735626949,vcD2/deg2/bw5.0/hpQ5
trail_stubborn,197815,197816,482,5,87.4,0.4208942434349683,vcD5/deg5/bw87.4/hpQ4
trail_stubborn,188785,188786,517,2,61.0,0.4461023732799478,vcD6/deg2/bw61.0/hpQ5
trail_stubborn,181579,181580,736,4,29.9,0.2816906079992455,vcD8/deg4/bw29.9/hpQ2
trail_stubborn,70244,70245,975,5,10.2,0.2747520561924723,vcD10/deg5/bw10.2/hpQ2
trail_stubborn,181857,181858,736,4,87.4,0.3409275648695138,vcD8/deg4/bw87.4/hpQ3
trail_stubborn,214351,214352,264,6,14.6,0.3898718220747056,vcD3/deg6/bw14.6/hpQ4
trail_stubborn,119737,119738,766,7,61.0,0.3509947337216052,vcD8/deg7/bw61.0/hpQ3
trail_stubborn,159858,159859,624,3,87.4,0.2977847312437251,vcD7/deg3/bw87.4/hpQ2
trail_stubborn,61030,61031,539,4,5.0,0.2689147210983604,vcD6/deg4/bw5.0/hpQ2
trail_stubborn,53537,53538,245,5,29.9,0.3509947337216052,vcD3/deg5/bw29.9/hpQ3
trail_stubborn,216963,216964,825,5,125.0,0.4895135847322587,vcD9/deg5/bw125.0/hpQ5
trail_stubborn,176336,176337,231,5,14.6,0.469568977189866,vcD3/deg5/bw14.6/hpQ5
trail_stubborn,78009,78010,594,4,5.0,0.4737946714611262,vcD6/deg4/bw5.0/hpQ5
trail_stubborn,145542,145543,315,7,29.9,0.3733963553970497,vcD4/deg7/bw29.9/hpQ3
trail_stubborn,21357,21358,213,6,14.6,0.3409275648695138,vcD2/deg6/bw14.6/hpQ3
trail_stubborn,215806,215807,332,6,87.4,0.4657787213448116,vcD4/deg6/bw87.4/hpQ5
trail_stubborn,55821,55822,475,7,87.4,0.24260325729568,vcD5/deg7/bw87.4/hpQ1
trail_stubborn,235236,235237,812,2,10.2,0.469568977189866,vcD9/deg2/bw10.2/hpQ5
trail_stubborn,3872,3873,842,2,87.4,0.2631399047202775,vcD9/deg2/bw87.4/hpQ2
trail_stubborn,77769,77770,285,7,61.0,0.4344347691369841,vcD3/deg7/bw61.0/hpQ4
trail_stubborn,141047,141048,110,4,5.0,0.2114807290736435,vcD1/deg4/bw5.0/hpQ1
trail_stubborn,162043,162044,168,7,5.0,0.3297294244236074,vcD2/deg7/bw5.0/hpQ3
trail_stubborn,181636,181637,736,4,42.7,0.469568977189866,vcD8/deg4/bw42.7/hpQ5
trail_stubborn,228335,228336,271,4,14.6,0.3461077870164497,vcD3/deg4/bw14.6/hpQ3
trail_stubborn,227807,227808,793,6,87.4,0.3927810904963459,vcD8/deg6/bw87.4/hpQ4
trail_stubborn,215264,215265,332,6,10.2,0.3439678088500045,vcD4/deg6/bw10.2/hpQ3
trail_stubborn,11533,11534,642,5,29.9,0.4113840234518945,vcD7/deg5/bw29.9/hpQ4
trail_stubborn,86967,86968,120,3,125.0,0.3706046305857265,vcD2/deg3/bw125.0/hpQ3
trail_stubborn,13801,13802,582,3,87.4,0.2959114945914544,vcD6/deg3/bw87.4/hpQ2
trail_stubborn,122767,122768,956,3,61.0,0.3706046305857265,vcD10/deg3/bw61.0/hpQ3
trail_stubborn,79903,79904,528,8,125.0,0.2627648343443758,vcD6/deg8/bw125.0/hpQ2
trail_stubborn,18310,18311,871,3,14.6,0.3777435584279705,vcD9/deg3/bw14.6/hpQ3
trail_stubborn,12003,12004,621,7,5.0,0.2627648343443758,vcD7/deg7/bw5.0/hpQ2
trail_stubborn,217248,217249,262,5,10.2,0.3008118292997498,vcD3/deg5/bw10.2/hpQ2
trail_stubborn,210644,210645,235,7,42.7,0.2747520561924723,vcD3/deg7/bw42.7/hpQ2
trail_stubborn,67585,67586,655,4,29.9,0.4461023732799478,vcD7/deg4/bw29.9/hpQ5
trail_stubborn,71197,71198,353,7,7.1,0.21729239263723,vcD4/deg7/bw7.1/hpQ1
trail_stubborn,227580,227581,793,6,29.9,0.2269416996374781,vcD8/deg6/bw29.9/hpQ1
