system_config_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size,n_attacker_configs_used,P_bar_i,P_bar_i_ci_low,P_bar_i_ci_high,B_bar_i,V_bar_i,Dbar_plus_i,Dbar_plus_i_ci_low,Dbar_plus_i_ci_high,V_reorg_i
128,621,7,61.0,424702,2860996,5,0.551,,,1.6925064599483204,0.655,2.0090744101633393,,,1.107
129,621,7,87.4,424702,2860996,3,0.44,,,1.7586206896551724,0.51,2.003787878787879,,,0.8816666666666667
130,621,7,125.0,424702,2860996,3,0.5333333333333333,,,1.9154929577464788,0.68,2.0,,,1.0666666666666667
131,582,3,5.0,208567,3850795,4,0.57875,,,1.8452012383900929,0.745,2.012958963282937,,,1.165
132,582,3,7.1,208567,3850795,2,0.41500000000000004,,,1.8429752066115703,0.5575,2.0060240963855422,,,0.8325
133,582,3,10.2,208567,3850795,5,0.502,,,1.7201166180758019,0.59,2.0,,,1.004
134,582,3,14.6,208567,3850795,4,0.41375,,,1.7316017316017316,0.5,2.009063444108761,,,0.83125
135,582,3,20.9,208567,3850795,5,0.48900000000000005,0.295,0.6102500000000002,1.690909090909091,0.558,2.0040899795501024,2.0,2.0156250000000004,0.98
136,582,3,29.9,208567,3850795,8,0.40625000000000006,0.33745833333333336,0.4734285714285714,1.755656108597285,0.485,2.0046153846153847,2.0,2.0086396554973107,0.814375
137,582,3,42.7,208567,3850795,5,0.575,0.41692500000000005,0.7084375,1.8405405405405406,0.681,2.008695652173913,2.003098027101779,2.0114731984155196,1.155
138,582,3,61.0,208567,3850795,1,0.545,,,1.6527777777777777,0.595,2.0,,,1.09
139,582,3,87.4,208567,3850795,5,0.45999999999999996,0.31909523809523804,0.6186125000000001,1.7483660130718954,0.535,2.0043478260869567,2.0,2.012323647660819,0.922
140,582,3,125.0,208567,3850795,4,0.5925,,,1.7350157728706626,0.6875,2.0042194092827006,,,1.1875
141,618,4,5.0,1062757,1523951,2,0.475,,,1.7518796992481203,0.5825,2.0105263157894737,,,0.955
142,618,4,7.1,1062757,1523951,3,0.4933333333333334,,,1.949748743718593,0.6466666666666666,2.0067567567567566,,,0.99
143,618,4,10.2,1062757,1523951,5,0.48599999999999993,,,1.8525073746312684,0.628,2.0041152263374484,,,0.974
144,618,4,14.6,1062757,1523951,5,0.49800000000000005,,,1.7492537313432837,0.586,2.004016064257028,,,0.998
145,618,4,20.9,1062757,1523951,6,0.4925,,,1.7984886649874054,0.595,2.003384094754653,,,0.9866666666666667
146,618,4,29.9,1062757,1523951,3,0.3,,,1.7685950413223142,0.3566666666666667,2.011111111111111,,,0.6033333333333334
147,618,4,42.7,1062757,1523951,4,0.515,,,1.855263157894737,0.705,2.0024271844660193,,,1.03125
148,618,4,61.0,1062757,1523951,3,0.48833333333333334,,,1.8717948717948718,0.6083333333333333,2.0102389078498293,,,0.9816666666666667
149,618,4,87.4,1062757,1523951,2,0.63,,,1.8466666666666667,0.6925,2.0,,,1.26
150,618,4,125.0,1062757,1523951,6,0.4816666666666667,0.37790625000000005,0.5835821428571428,1.8170426065162908,0.6041666666666666,2.0069204152249136,2.0,2.0106817629179328,0.9666666666666667
151,855,7,5.0,947189,7772393,4,0.38249999999999995,,,1.8341013824884793,0.4975,2.003267973856209,,,0.76625
152,855,7,7.1,947189,7772393,2,0.5225,,,1.929936305732484,0.7575,2.0,,,1.045
153,855,7,10.2,947189,7772393,8,0.446875,0.3368875,0.5206979166666668,1.8178137651821862,0.56125,2.006993006993007,2.001094276094276,2.016817941171652,0.896875
